num,x,y,alt,x,y,z,qx,qy,qz,qw
1144,746469.7586630684,2549746.7888541273,0,121.6424789428711,-11.212156295776367,33.27437210083008,-0.11705322839911532,-0.2684393992939721,0.3223724468095127,0.9001748919882646
1145,746469.7879383763,2549746.2685827296,0,121.50704956054688,-11.188225746154783,33.50087356567383,-0.117603732058997,-0.2672126284322735,0.3221009890022268,0.9005652260085878
1146,746469.8411485368,2549745.549266408,0,121.42185974121094,-11.191290855407717,33.607986450195305,-0.11766725575156882,-0.2672146399709241,0.3220708281077985,0.9005671184265285
1147,746469.8938062344,2549744.8631804115,0,121.35586547851562,-11.18618106842041,33.70586395263672,-0.11789714854780535,-0.26657854494068633,0.32195792749412994,0.9007659155770092
1148,746469.8928880278,2549744.298096379,0,120.8684539794922,-11.170170783996582,34.382652282714844,-0.11834221820066608,-0.2664524127534409,0.321484382227168,0.9009139931831628
1149,746469.9116691392,2549743.788733245,0,120.72660064697266,-11.165328025817873,34.58116912841797,-0.11796686248514313,-0.26801130389609906,0.3215627501826899,0.9004727414165681
1150,746469.9332125508,2549743.113218488,0,120.62551879882812,-11.156129837036133,34.73346710205078,-0.11791937734383208,-0.26846288137370794,0.32153103068135497,0.9003557619521046
1151,746469.9543876587,2549742.4598572818,0,120.60636901855469,-11.157540321350098,34.75668716430664,-0.11789630230238968,-0.2689034818057062,0.32149623889872625,0.9002397168255603
1152,746469.9330335052,2549741.8833594527,0,120.09168243408205,-11.144265174865724,35.46832275390625,-0.1179455602983076,-0.27011623710641103,0.3208140786878733,0.9001135429339138
1153,746470.0446075641,2549740.755045021,0,119.8734893798828,-11.135811805725098,35.77299880981445,-0.11789052400632803,-0.27063454905735124,0.3205007651391149,0.9000766771510522
1154,746470.1062862359,2549740.146664962,0,119.80848693847656,-11.118499755859377,35.893394470214844,-0.11802991839781707,-0.2702721084446347,0.3203431616618911,0.9002234081250942
1155,746470.1044472477,2549739.6369648064,0,119.39990997314452,-11.082903861999512,36.50902557373047,-0.11659332194132985,-0.2742008294551111,0.3204963155082707,0.8991674005158535
1156,746470.1346433177,2549739.0613095365,0,119.17072296142578,-11.060988426208496,36.85716247558594,-0.11555109204325685,-0.27679430533851423,0.3206824396991723,0.8984406661145559
1157,746470.2064478836,2549738.464174765,0,119.08135986328124,-11.063850402832033,36.96998596191406,-0.11529625502431652,-0.27737339583785303,0.320715735496195,0.8982829119291316
1158,746470.2776999921,2549737.900270318,0,119.02035522460938,-11.045762062072754,37.08467864990234,-0.115178013912967,-0.277572849183491,0.32067941050227805,0.8982494387346617
1159,746470.27641346,2549737.3573398395,0,118.60719299316406,-11.035248756408693,37.654075622558594,-0.11401791537482953,-0.2804265826928914,0.32078405683639033,0.8974733620405414
1160,746470.3066095278,2549736.78168457,0,118.3865966796875,-11.028751373291016,37.96466445922852,-0.114412279597578,-0.2793137469741224,0.3204764194839653,0.8978800173649591
1161,746470.3570573904,2549736.2285198746,0,118.3070831298828,-11.02381992340088,38.08217239379883,-0.11430722278919266,-0.2795826180361156,0.3204291580996772,0.8978265830046609
1162,746470.4071369473,2549735.6975087295,0,118.2109146118164,-11.038198471069336,38.18311309814453,-0.11426660392586785,-0.2796249426832195,0.3203833506652093,0.8978349198339239
1163,746470.3962769725,2549735.110102639,0,117.82359313964844,-11.013557434082033,38.74766540527344,-0.11431275062107993,-0.27934096682967313,0.3200310450682031,0.8980430666113178
1164,746470.43475994,2549734.0359925055,0,117.57095336914062,-11.006864547729492,39.09819412231445,-0.1138001896853488,-0.2802399539341968,0.3198944097640474,0.8978767463567867
1165,746470.43475994,2549734.0359925055,0,117.51669311523438,-10.9889497756958,39.20616912841797,-0.11389439711982567,-0.27973086912120065,0.3197361625003203,0.8980798926348246
1166,746470.4653268398,2549732.8177157883,0,117.00574493408205,-10.978326797485352,39.90729904174805,-0.1127930691610718,-0.2813537912943159,0.3196362181525439,0.8977474342590346
1167,746470.5680640943,2549731.600618652,0,116.40636444091795,-11.007421493530273,40.62929153442383,-0.11343366352518675,-0.27820208283803216,0.31806539806820194,0.8992056536941656
1168,746470.5691715389,2549730.913690103,0,115.99313354492188,-10.988698959350586,41.1950569152832,-0.11254030981028296,-0.27995700406473195,0.3173161495536796,0.8990379390077663
1169,746470.6105984191,2549730.2828194746,0,115.84898376464844,-10.969405174255373,41.41575622558594,-0.1119657594726946,-0.28134927817611866,0.3171902904508149,0.8987194067222579
1170,746470.5999225748,2549729.6843366134,0,115.44837188720705,-10.941568374633787,41.98078536987305,-0.1115029827179042,-0.2822685865235056,0.31661128449864184,0.8986928420963154
1171,746470.6218342697,2549728.986668314,0,115.1213150024414,-10.91590976715088,42.45448684692383,-0.11121136868801702,-0.28342436172750834,0.3161534979967188,0.8985263648654565
1172,746470.6321468344,2549728.3663689275,0,114.80624389648438,-10.888370513916016,42.863243103027344,-0.10944998455094374,-0.2853465139744533,0.3159025761114062,0.8982224837146988
1173,746470.6323334913,2549727.7348242546,0,114.4037857055664,-10.836311340332033,43.44682312011719,-0.10837283502397227,-0.2857464059966601,0.3156464527685232,0.8983160006053034
1174,746470.6717346876,2549727.2257981505,0,114.12885284423828,-10.837129592895508,43.78535842895508,-0.10788051287141784,-0.2853313474415365,0.3156057185357786,0.8985214786176856
1175,746470.6702639703,2549726.693944451,0,113.72200775146484,-10.828094482421877,44.41299057006836,-0.10816335660040403,-0.28759656715138515,0.3161580084864889,0.8975706192392496
1176,746470.7321268022,2549726.0744876205,0,113.40996551513672,-10.81704330444336,44.8753547668457,-0.10918538213835947,-0.2880491856649069,0.3162955452834145,0.8972532234541997
1177,746470.7214509412,2549725.4760047635,0,112.9216537475586,-10.799898147583008,45.58081436157226,-0.1096397483625118,-0.29232636427705444,0.3169895602874766,0.8955679990912562
1178,746470.7720829581,2549724.911763296,0,112.67271423339844,-10.80587673187256,45.905174255371094,-0.11044472796503256,-0.2930659485997982,0.31711037488239924,0.8951845183971707
1179,746470.7814747472,2549724.346847785,0,112.30967712402344,-10.806321144104004,46.38937377929688,-0.11046702423397574,-0.2969369821256034,0.31804399878997835,0.8935734329291072
1180,746470.7707988757,2549723.748364928,0,111.86207580566406,-10.80361557006836,46.97716903686523,-0.11041855684987152,-0.3007850445953552,0.3186183441140295,0.8920865709363615
1181,746470.8006266247,2549723.194863215,0,111.6829833984375,-10.784640312194824,47.230247497558594,-0.1100223159191384,-0.3010596311405144,0.3175893346729937,0.892409773029908
1182,746470.7682257164,2549722.6625039834,0,111.2713851928711,-10.761046409606934,47.76360702514648,-0.11016154819601942,-0.2988996497929449,0.3151814954670267,0.8939709489507359
1183,746470.8008157479,2549721.94285065,0,110.91860961914062,-10.746739387512207,48.20905303955078,-0.109666745386849,-0.2991274236819862,0.3135538675443214,0.8945277868829071
1184,746470.8195968261,2549721.433487525,0,110.6606674194336,-10.740090370178224,48.52433395385742,-0.10942032155850533,-0.2989911599074629,0.3122907114708333,0.8950452452564978
1185,746470.787748364,2549720.8678979715,0,110.2225112915039,-10.72595500946045,49.06628799438477,-0.10883952787988878,-0.29975088163222824,0.3107904908565907,0.8953840722978625
1186,746470.8481379781,2549720.337055342,0,110.03870391845705,-10.71959400177002,49.295936584472656,-0.10896882255988996,-0.2993267145045897,0.3101777783435263,0.8957226465350048
1187,746470.8882757796,2549719.78372214,0,109.79825592041016,-10.707754135131836,49.60026931762695,-0.10865841517546544,-0.2984719330317681,0.3091155399895677,0.8964125372510103
1188,746470.8674739796,2549719.1739940005,0,109.32620239257812,-10.670950889587402,50.22694778442383,-0.10725739228667368,-0.29930000166584275,0.3077722142101397,0.8967673192990906
1189,746470.9389102648,2549718.5990127833,0,109.13360595703124,-10.64841365814209,50.49789428710938,-0.106164683755466,-0.3009503276552136,0.3075545642544255,0.8964196284182939
1190,746470.990094738,2549718.0015409947,0,108.87454223632812,-10.636575698852539,50.82202529907226,-0.10526661672526333,-0.3012832437851316,0.30680728596426504,0.8966697472853467
1191,746470.98862399,2549717.469687301,0,108.45523071289062,-10.564159393310547,51.24168395996094,-0.11238904110253878,-0.3034981224121145,0.30054424534422786,0.8971793297456431
1192,746471.0318923774,2549716.728048931,0,108.21381378173828,-10.607897758483887,51.59417724609375,-0.11341008688605216,-0.30292611972578803,0.30183941135361736,0.8968092818063813
1193,746471.0526991173,2549716.096841287,0,108.05348205566406,-10.631549835205078,51.8389778137207,-0.11458649418075932,-0.3015242900341006,0.30258665756002656,0.896880344604254
1194,746471.0526991173,2549716.096841287,0,107.97691345214844,-10.644952774047852,51.95356369018555,-0.11471698648336473,-0.3022006828531652,0.3031647872867392,0.8964406684464077
1195,746471.1442055453,2549714.9349595252,0,107.32234954833984,-10.688483238220217,52.83655166625977,-0.115338795658049,-0.3059762224068013,0.3051706164907645,0.8943972318653838
1196,746471.1322405691,2549714.4140140954,0,106.97608184814452,-10.723154067993164,53.2852783203125,-0.11614317514720315,-0.3064983730295404,0.3066994807049439,0.8935910355035398
1197,746471.1414481767,2549713.860175364,0,106.60662078857422,-10.747182846069336,53.776817321777344,-0.11767151271057602,-0.3042296542835381,0.3079779514437769,0.8937266438768726
1198,746471.1915277353,2549713.329164225,0,106.34130096435548,-10.7703857421875,54.11784744262695,-0.1182802698616089,-0.3037678123006451,0.30929918516391885,0.8933470255329006
1199,746471.1802993664,2549712.763911697,0,105.98694610595705,-10.796062469482422,54.58349990844727,-0.11880463101035768,-0.304073380617477,0.31122367280062585,0.8925047139028683
1200,746471.1795652066,2549712.1877509076,0,105.63103485107422,-10.833154678344727,55.029151916503906,-0.12036873814672895,-0.3011826311676039,0.312633507252408,0.8927825489462604
1201,746471.1889569592,2549711.622835403,0,105.2864227294922,-10.835917472839355,55.52695846557617,-0.12137393131463126,-0.3002545166828417,0.31430922681379825,0.8923706090792639
1202,746471.1775444259,2549711.068659652,0,104.91120147705078,-10.847490310668944,56.0441780090332,-0.12227386130581455,-0.2995322072884052,0.3158617607173227,0.8919422109951154
1203,746471.2075563062,2549710.5040811687,0,104.5520248413086,-10.852640151977539,56.55421447753906,-0.120934382310997,-0.3045112385144733,0.3180619056285945,0.8896540928818045
1204,746471.2066379848,2549709.938997153,0,104.1603012084961,-10.872334480285645,57.07619094848633,-0.12092136381641252,-0.3057623931411923,0.3198779981987764,0.8885749540594161
1205,746471.2158455773,2549709.3851584243,0,103.78206634521484,-10.87872314453125,57.60683059692383,-0.12042323416081255,-0.30816644376127184,0.3217343700544288,0.8871407344606947
1206,746471.2250531678,2549708.8313196944,0,103.39192962646484,-10.916935920715332,58.09343338012695,-0.11988855705562458,-0.31032895927045984,0.3233109912268992,0.885885248707254
1207,746471.2344449081,2549708.266404192,0,103.02166748046876,-10.917187690734863,58.56166458129883,-0.11836170202188225,-0.3125949034670169,0.322496448654394,0.8855907488373133
1208,746471.2434683433,2549707.7236422384,0,102.60777282714844,-10.947613716125488,59.02262878417969,-0.11854939254606328,-0.31083446515208235,0.3211624396252065,0.8866694221492946
1209,746471.2526759281,2549707.169803511,0,102.21741485595705,-10.947803497314453,59.50521850585938,-0.11788091692723783,-0.3114211068796463,0.3205013189296188,0.8867919080475556
1210,746471.2615152078,2549706.638118332,0,101.81652069091795,-10.963874816894533,59.95181655883789,-0.11788484138126602,-0.31123548900422365,0.3196319228803504,0.8871702589878817
1211,746471.2703544858,2549706.106433152,0,101.46939849853516,-10.960857391357422,60.37102127075195,-0.11803497957857648,-0.3111771654342145,0.3186288987465877,0.8875314868734232
1212,746471.279193762,2549705.574747975,0,101.09899139404295,-10.90502643585205,60.81374740600586,-0.1190136079287022,-0.3147087077505497,0.31892290695203,0.8860487400899789
1213,746471.2878488849,2549705.0541395717,0,100.76805877685548,-10.942544937133787,61.2388916015625,-0.12371337902215175,-0.3186228202829409,0.31838335648816346,0.8841982450543526
1214,746471.2965040063,2549704.533531169,0,100.4107894897461,-10.947580337524414,61.63383483886719,-0.1280027793212482,-0.31862651456341623,0.3185230829566324,0.8835357821429799
1215,746471.3049749745,2549704.023999541,0,100.00904083251952,-10.960944175720217,62.05401992797852,-0.1302742597786883,-0.32181557536644,0.31908634982487005,0.8818431005831608
1216,746471.3239401649,2549703.503559648,0,99.61595153808594,-10.974761962890623,62.45616149902344,-0.1320099550335929,-0.3250216305377446,0.3194614267257343,0.8802719513246874
1217,746471.3324111302,2549702.9940280207,0,99.24903869628906,-10.975924491882324,62.847511291503906,-0.1336156346561601,-0.32714074199633136,0.3196588570390945,0.8791723450029472
1218,746471.3511921671,2549702.484664904,0,98.85025787353516,-10.982551574707033,63.25923538208008,-0.1357209656508389,-0.3268427473378131,0.31951572876274703,0.8790127058630522
1219,746471.359847281,2549701.9640565016,0,98.41700744628906,-10.971306800842283,63.73341369628906,-0.13757800219995447,-0.3261722613941008,0.3190938502839829,0.8791263071474262
1220,746471.3786283131,2549701.454693384,0,98.0479965209961,-10.962700843811037,64.13462066650389,-0.13961179314505145,-0.3238774208385045,0.318408024797044,0.8799024339270045
1221,746471.3870992726,2549700.9451617575,0,97.6835708618164,-10.93388557434082,64.5635986328125,-0.14065962569162002,-0.32347230112306063,0.3179673212608125,0.8800439322651276
1222,746471.4060644539,2549700.4247218664,0,97.29022979736328,-10.934747695922852,64.97015380859375,-0.1409047769660285,-0.3242567248841107,0.3177037128308076,0.8798112133003897
1223,746471.426871149,2549699.7935142308,0,96.79931640625,-10.899575233459473,65.54071807861328,-0.14071001444053013,-0.3256497618619984,0.3174876720483905,0.8794057667156062
1224,746471.4456521794,2549699.2841511155,0,96.4627914428711,-10.8871431350708,65.91140747070311,-0.14055491467406905,-0.3264804333150661,0.3170092086879355,0.8792951746884665
1225,746471.4664588718,2549698.6529434803,0,95.9361343383789,-10.899449348449707,66.43598175048828,-0.14192476510928376,-0.32345032633964843,0.3156878696806996,0.8806693002347199
1226,746471.4769554865,2549698.021567335,0,95.40798950195312,-10.893962860107422,66.98652648925781,-0.14404376324177234,-0.31851363508279545,0.3146611816957359,0.8824901128462206
1227,746471.5077039471,2549697.4126817593,0,94.92436981201172,-10.85430908203125,67.54727172851561,-0.14463137419404015,-0.3178725140992415,0.3143057312076032,0.8827517984739681
1228,746471.5283264811,2549696.7925509,0,94.51397705078124,-10.822053909301758,68.01718902587889,-0.1449772266546943,-0.3175959661637944,0.3140049467175822,0.8829016363473838
1229,746471.5283264811,2549696.7925509,0,94.40890502929688,-10.813558578491213,68.13771057128906,-0.1452521228032897,-0.3169145424390679,0.3137944393479668,0.8831761112292776
1230,746471.5487648667,2549696.183496815,0,93.9988784790039,-10.780607223510742,68.6072998046875,-0.14555615958677412,-0.3167342342194696,0.3135358626284204,0.8832825664110031
1231,746471.5588931714,2549695.5742742205,0,93.4794692993164,-10.767547607421877,69.15357208251953,-0.1447827616910516,-0.31984592093110603,0.3141675894753791,0.8820630728604814
1232,746471.5896416268,2549694.9653886463,0,92.9976577758789,-10.719271659851074,69.71869659423828,-0.14305380387285507,-0.3257355307369003,0.3150735421479403,0.8798639873590729
1233,746471.6100800041,2549694.356334562,0,92.51435089111328,-10.710396766662598,70.220703125,-0.14067350232381512,-0.3328651506870359,0.31612826895395035,0.8771970558376422
1234,746471.630334229,2549693.7583572525,0,92.01592254638672,-10.710222244262695,70.75545501708984,-0.14559090345327205,-0.3313106581617689,0.31469066181315697,0.8775000421582172
1235,746471.6509567595,2549693.1382263955,0,91.51651000976562,-10.649311065673828,71.29627990722656,-0.14618942871854002,-0.3344420467829166,0.31444787651597483,0.8762988652447259
1236,746471.6815210618,2549692.540417596,0,91.0170440673828,-10.606610298156738,71.80743408203125,-0.14849850639711276,-0.3318901248444269,0.31332606150807385,0.8772821198499465
1237,746471.7017752856,2549691.9424402877,0,90.54045867919922,-10.565627098083496,72.29241943359375,-0.14822257043020476,-0.3364477734266825,0.3129704689808659,0.8757182485920844
1238,746471.7218453547,2549691.355539754,0,90.01152801513672,-10.519253730773926,72.84696197509766,-0.14894065576497906,-0.33871628689641586,0.3124820984244222,0.8748959345063118
1239,746471.7522255065,2549690.7688077297,0,89.5044937133789,-10.516730308532717,73.31216430664062,-0.14592174004682856,-0.3500974810369961,0.31359523401278494,0.8705151513659728
1240,746471.7721114226,2549690.192983971,0,88.99433135986328,-10.492538452148438,73.81498718261719,-0.14492475525659002,-0.3556762500828967,0.313905700802574,0.8683054943074073
1241,746471.7919973403,2549689.6171602127,0,88.47129821777344,-10.485703468322754,74.26756286621094,-0.14440223947015776,-0.3591831840969041,0.31439303099387306,0.8667712821503135
1242,746471.8116991033,2549689.052413229,0,87.96121215820312,-10.448932647705078,74.76470184326172,-0.14490807421452045,-0.3603481062108259,0.3145191938551141,0.8661573581482983
1243,746471.8418950988,2549688.476757981,0,87.44679260253906,-10.425698280334473,75.25321197509766,-0.1459645902621891,-0.3617431692958881,0.3141079803608918,0.8655474536563315
1244,746471.8617810105,2549687.900934223,0,86.96438598632812,-10.406685829162598,75.76075744628906,-0.1489269445776227,-0.3560939120197695,0.3130005667014091,0.8677836920833597
1245,746471.8818510767,2549687.31403369,0,86.47895812988281,-10.400899887084961,76.23179626464844,-0.14891570803688367,-0.35670264381599115,0.3135964018692594,0.8673203747919277
1246,746471.8818510767,2549687.31403369,0,86.368408203125,-10.398751258850098,76.34198760986328,-0.14903766966170687,-0.3561905395249574,0.3136839159248824,0.8674782265075929
1247,746471.9109421669,2549686.8048390895,0,85.82962036132812,-10.371932983398438,76.87335205078125,-0.14995204810721618,-0.3536645265771665,0.3138174476534604,0.868305473584998
1248,746471.9416906115,2549686.1959535186,0,85.26288604736328,-10.34333324432373,77.41791534423828,-0.15035034534123648,-0.3547507170579621,0.3143311938840481,0.8676074013942374
1249,746471.9728073565,2549685.5649143993,0,84.74517822265625,-10.303739547729492,77.9424057006836,-0.15547389312258084,-0.3555580013036113,0.31337262969692803,0.8667202381524972
1250,746471.9934298676,2549684.944783546,0,84.15709686279297,-10.287032127380373,78.51074981689453,-0.16051518454199495,-0.3565920309858123,0.3067556563737226,0.8677430300795216
1251,746472.0239941569,2549684.3469747496,0,83.5733871459961,-10.23672103881836,79.08480834960938,-0.1638807822431351,-0.35763927551417946,0.3030741117506013,0.8679765668539992
1252,746472.0444325178,2549683.7379206712,0,82.9812240600586,-10.21406364440918,79.61846160888672,-0.1648179279917193,-0.3595004628044476,0.30130839423070616,0.8676449270421731
1253,746472.0748126552,2549683.151188651,0,82.47743225097656,-10.18913459777832,80.07282257080078,-0.1649102870163894,-0.36123588440253535,0.3000280343466726,0.8673502243397195
1254,746472.0748126552,2549683.151188651,0,82.32073211669922,-10.189937591552734,80.1998519897461,-0.16497747553220546,-0.361535202336674,0.29980746732121605,0.8672890017617187
1255,746472.0950668607,2549682.5532113463,0,81.75743103027344,-10.161489486694336,80.70536804199219,-0.16512195051225975,-0.3634010853686279,0.2987790633622303,0.8668364689538149
1256,746472.1256311497,2549681.9554025517,0,81.1687240600586,-10.140795707702637,81.21522521972656,-0.16569159977369308,-0.3634391854544515,0.2979933254597541,0.8669822548484346
1257,746472.1558271402,2549681.379747306,0,80.68903350830078,-10.130559921264648,81.61781311035156,-0.1656422382454969,-0.3646728838467472,0.2970691095644894,0.8667907941588213
1258,746472.2727439336,2549679.3097385857,0,80.4541015625,-10.125001907348633,81.81417846679688,-0.16564575915348226,-0.36526016888039176,0.2965734254932907,0.8667125791143855
1259,746472.4495002457,2549676.1216497053,0,80.33448028564453,-10.130829811096193,81.90086364746094,-0.1656736123602778,-0.3655543740148817,0.2963609468474281,0.8666558965297476
1260,746472.6212844998,2549673.232633735,0,80.20588684082031,-10.121105194091797,82.01778411865234,-0.1658328852610379,-0.36556818014982495,0.2961388978911989,0.8666955134207924
1261,746472.6527695337,2549672.5794410734,0,79.7404556274414,-10.06960391998291,82.46634674072266,-0.16635474949267254,-0.3664807905660787,0.29571386921867604,0.866355143702057
1262,746472.7420684327,2549670.930012767,0,79.26612854003906,-10.06994342803955,82.83942413330078,-0.16722589455760886,-0.3664992595668643,0.2951448633695077,0.8663736506571182
1263,746472.834129572,2549669.1144328495,0,79.14624786376953,-10.080289840698242,82.9172592163086,-0.16742630647433754,-0.3665148476863123,0.29503418068646164,0.8663660488226145
1264,746472.9232443147,2549667.4760813224,0,79.04432678222656,-10.064445495605467,83.02111053466797,-0.16774625584001418,-0.3660615648361256,0.294861967974268,0.8665544092806438
1265,746472.943498496,2549666.878104025,0,78.4903564453125,-10.03632640838623,83.49339294433594,-0.16915701647660816,-0.3644686069811828,0.2943362594863232,0.8671301543906363
1266,746473.0075711615,2549666.125725926,0,78.15182495117188,-10.011125564575195,83.79153442382812,-0.16980181419550353,-0.3637798152220774,0.2940706510477597,0.8673834458446007
1267,746473.1248516663,2549665.2744994042,0,78.05509185791016,-10.00388240814209,83.87614440917969,-0.17029997292452242,-0.3625925783340619,0.2937774772266037,0.8678820975416744
1268,746473.2207753815,2549664.467242962,0,77.9605484008789,-9.984747886657717,83.97674560546875,-0.17078696343756103,-0.3615344036486043,0.29350430775018804,0.8683201652790911
1269,746473.2502347647,2549663.935894819,0,77.41153717041016,-9.930702209472656,84.47206115722656,-0.17138538750720106,-0.3616319720564205,0.2934875477395407,0.8681672794210926
1270,746473.3010509445,2549663.3605765994,0,77.062744140625,-9.901291847229004,84.77945709228516,-0.17111325110078293,-0.3632830618475693,0.29382093911394297,0.8674185425794033
1271,746473.3931075278,2549662.7859324156,0,76.937255859375,-9.8880033493042,84.89393615722656,-0.17082244735745453,-0.36424268770721097,0.2939889845687386,0.8670163971245751
1272,746473.4743015624,2549662.244350044,0,76.82794189453125,-9.878877639770508,84.98968505859375,-0.1705933958709808,-0.3649555817877103,0.29411176662512195,0.8667200155412649
1273,746473.4842456465,2549661.646204241,0,76.1297378540039,-9.785615921020508,85.6545181274414,-0.17134824000644186,-0.3620618701580053,0.29366991296052325,0.8679337330961052
1274,746473.6619135903,2549660.8846029686,0,75.79065704345703,-9.742538452148438,85.97525024414062,-0.17130130390973794,-0.36158408475604265,0.29373690993507223,0.8681194852505926
1275,746473.7622546435,2549660.431971811,0,75.5656967163086,-9.712991714477539,86.18887329101562,-0.17127383824465384,-0.36127719176421536,0.2937758761364028,0.8682394817354226
1276,746473.7707255334,2549659.922440201,0,75.02141571044922,-9.664219856262207,86.67350769042969,-0.17187210984415174,-0.35890217881839004,0.293341706904688,0.8692524644125987
1277,746474.0281097789,2549659.9488064824,0,74.55529022216797,-9.647598266601562,87.0530776977539,-0.17195096521765313,-0.35835659400435604,0.29297030285620435,0.8695871541936774
1278,746474.0689841814,2549659.3511662055,0,73.91416931152344,-9.561798095703123,87.6706771850586,-0.1717401670234197,-0.3587383616771361,0.2926085034437146,0.8695932190423302
1279,746474.3265525884,2549659.3664557165,0,73.47885131835938,-9.503644943237305,88.08963775634766,-0.1715782026043045,-0.3592906854938657,0.29255349487480364,0.8694156522314068
1280,746474.3672428556,2549658.779892214,0,72.70939636230469,-9.479425430297852,88.70980072021484,-0.17073916858369062,-0.362067650915612,0.29300089222420417,0.8682773920974914
1281,746474.5390157461,2549658.9932155875,0,72.22018432617188,-9.444374084472656,89.13099670410156,-0.17106595562222493,-0.36094104337991706,0.29258749890786856,0.8688213611057857
1282,746474.5579809062,2549658.4727757103,0,71.5244140625,-9.399588584899902,89.7190933227539,-0.1705395716584608,-0.3627865838844554,0.29303079972060025,0.8680063936786994
1283,746474.7361990637,2549658.2984119877,0,70.87828826904297,-9.331963539123537,90.3025131225586,-0.17106870096064605,-0.3623998907247604,0.2929881760540683,0.8680781920120038
1284,746474.9085267269,2549657.858037178,0,70.08643341064453,-9.28787612915039,90.9566421508789,-0.17075200445587566,-0.3657826852891409,0.2935889686273349,0.8665173383246892
1285,746475.0394298398,2549657.428065103,0,69.40599060058594,-9.211949348449707,91.5737075805664,-0.1717827649824365,-0.3650796836862009,0.29375268869826915,0.8665545938353281
1286,746475.2288788675,2549657.198486025,0,68.92633056640625,-9.179203033447266,91.9783706665039,-0.17139847454287324,-0.3675816131481417,0.2943011737755976,0.8653861217480273
1287,746475.3794814476,2549656.8242348433,0,68.34492492675781,-9.118558883666992,92.49890899658205,-0.17113788421186427,-0.3698003122490321,0.2947643392089031,0.8643341587480757
1288,746475.3426676297,2549654.6963146264,0,66.22409057617189,-8.96460247039795,94.29798889160156,-0.1671032002610181,-0.3828565732241437,0.2973409072120017,0.8585369821387634
1289,746475.3411967491,2549654.164460956,0,65.590087890625,-8.944272994995117,94.79986572265624,-0.1663550359120342,-0.3843993887359,0.29772218114472665,0.8578604868045844
1290,746475.5422449786,2549653.8575129686,0,65.33509826660156,-8.927617073059082,95.01521301269531,-0.16592979896146298,-0.38539538432465936,0.2979697179549492,0.8574099059024829
1291,746475.6829057817,2549653.4609397296,0,64.98316955566406,-8.89896297454834,95.32100677490234,-0.16524621836824765,-0.387138883516881,0.2983299211430771,0.8566308600179319
1292,746475.6922974649,2549652.8960242453,0,64.33319091796875,-8.856847763061523,95.8684539794922,-0.16344402964936985,-0.39171387583181627,0.2992435644714881,0.8545756711814295
1293,746475.9176489476,2549652.3678777986,0,64.07611083984375,-8.851994514465332,96.06851196289062,-0.16268592268090706,-0.3938147787538173,0.2996177065665452,0.8536231255702645
1294,746476.0586780745,2549651.9491510126,0,63.80730056762695,-8.858863830566406,96.25949096679688,-0.1622468016971253,-0.39521384581389823,0.2999032281347977,0.8529595800331745
1295,746476.089242431,2549651.351342227,0,63.16557312011719,-8.838685989379883,96.7688980102539,-0.16109022302135895,-0.3989127165790543,0.3003015417955804,0.8513151993202313
1296,746476.3064936466,2549650.6901059826,0,62.77882766723633,-8.836063385009766,97.06047821044922,-0.1606793371445168,-0.40068209423607615,0.30044885002612576,0.8505095522634472
1297,746476.4477069459,2549650.2603024244,0,62.5259895324707,-8.833135604858398,97.25382995605469,-0.16075772913276185,-0.4012021613206764,0.3005982293494464,0.8501967318142744
1298,746476.4767981081,2549649.751107833,0,62.02634048461914,-8.81635856628418,97.65023803710938,-0.16092342144160032,-0.4016629560262937,0.3005593070765762,0.8499615433167533
1299,746476.7098816462,2549649.378204742,0,61.5121955871582,-8.800419807434082,98.05442810058594,-0.16056389880158778,-0.40311052957699056,0.30071292158950164,0.8492896291224201
1300,746476.8709785781,2549648.9930453035,0,60.99200439453125,-8.766640663146973,98.4903564453125,-0.15961181432747035,-0.4058681175994758,0.3009545224851574,0.8480692868151057
1301,746476.9621145645,2549648.473785002,0,60.43475341796875,-8.740596771240233,98.94132995605469,-0.15909247996402098,-0.4071420877251483,0.3007001473446909,0.8476463440660771
1302,746477.1587432581,2549648.432679609,0,60.1875,-8.749851226806639,99.10920715332031,-0.15876888993826271,-0.4081430314834116,0.30079639802050884,0.8471913788378577
1303,746477.2084546622,2549647.9238220393,0,59.56090545654297,-8.743707656860353,99.58000946044922,-0.1585818158091054,-0.40858122503899774,0.3004858019728041,0.8471254175463511
1304,746477.3702882245,2549647.4943555077,0,59.05632400512695,-8.75059986114502,99.94129180908205,-0.157916626262676,-0.4102270831425879,0.3003986366391055,0.8464849310599127
1305,746477.4704452818,2549647.052801138,0,58.56917953491211,-8.738948822021483,100.3161392211914,-0.15739460023255622,-0.4118076045523104,0.300365224220821,0.8458263230293189
1306,746477.5514553318,2549646.522295552,0,57.96755599975586,-8.745512962341309,100.74578094482422,-0.15666192662077333,-0.4140492830773965,0.30054157517359065,0.844804707327521
1307,746477.7609722902,2549646.3262838367,0,57.75628662109375,-8.741621971130371,100.90615844726562,-0.15651467327113813,-0.4145840178633973,0.3006106951922856,0.8445451196467137
1308,746477.7703640233,2549645.7613683515,0,57.08591842651367,-8.741432189941406,101.39710235595705,-0.1562815090609306,-0.4152180348638789,0.3003376280982916,0.8443739589765362
1309,746477.983011574,2549645.377051478,0,56.59375381469727,-8.72544002532959,101.7819366455078,-0.15587874282449646,-0.4163378486735172,0.30012912058541463,0.8439710446893233
